card_id,local_id,card_name,set_name,set_id,category,rarity,hp,types,stage,description,illustrator,image_url,image_filename,variants,attacks,weaknesses,retreat_cost,boosters,legal,source,updated
A3-118,118,Alolan Dugtrio,Celestial Guardians,A3,Pokemon,One Diamond,90,Metal,Stage1,"Their beautiful, metallic whiskers create a sort of protective helmet on their heads, and they also function as highly precise sensors.",Yuka Morii,https://assets.tcgdex.net/en/tcgp/A3/118,A3_118.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Metal"", ""Metal""], ""name"": ""Iron Head"", ""effect"": ""Flip a coin until you get tails. This attack does 70 damage for each heads."", ""damage"": ""70x""}]","[{""type"": ""Fire"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}, {""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-119,119,Excadrill,Celestial Guardians,A3,Pokemon,Two Diamond,110,Metal,Stage1,It's not uncommon for tunnels that appear to have formed naturally to actually be a result of Excadrill's rampant digging.,SATOSHI NAKAI,https://assets.tcgdex.net/en/tcgp/A3/119,A3_119.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Metal""], ""name"": ""Slash"", ""damage"": 50}]","[{""type"": ""Fire"", ""value"": ""+20""}]",3,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}, {""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-120,120,Escavalier,Celestial Guardians,A3,Pokemon,Two Diamond,110,Metal,Stage1,"Wearing the shell covering they stole from Shelmet, they defend themselves and attack with two lances.",Satoshi Shirai,https://assets.tcgdex.net/en/tcgp/A3/120,A3_120.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Metal""], ""name"": ""Pike"", ""effect"": ""This attack also does 20 damage to 1 of your opponent's Benched Pok\u00e9mon."", ""damage"": 30}]","[{""type"": ""Fire"", ""value"": ""+20""}]",3,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}, {""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-121,121,Klefki,Celestial Guardians,A3,Pokemon,Three Diamond,70,Metal,Basic,"Once it absorbs a key's metal ions, it discards the key without a second thought. However, it will hang on to keys it favors for decades.",Shin Nagasawa,https://assets.tcgdex.net/en/tcgp/A3/121,A3_121.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Metal""], ""name"": ""Unlock"", ""effect"": ""Draw a card."", ""damage"": 10}]","[{""type"": ""Fire"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-122,122,Solgaleo ex,Celestial Guardians,A3,Pokemon,Four Diamond,180,Metal,Stage2,,PLANETA CG Works,https://assets.tcgdex.net/en/tcgp/A3/122,A3_122.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Metal"", ""Metal""], ""name"": ""Sol Breaker"", ""effect"": ""This Pok\u00e9mon also does 10 damage to itself."", ""damage"": 120}]","[{""type"": ""Fire"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-123,123,Magearna,Celestial Guardians,A3,Pokemon,Three Diamond,90,Metal,Basic,It synchronizes its consciousness with others to understand their feelings. This faculty makes it useful for taking care of people.,kawayoo,https://assets.tcgdex.net/en/tcgp/A3/123,A3_123.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Metal"", ""Metal""], ""name"": ""Silver Cannon"", ""effect"": ""If your opponent's Active Pok\u00e9mon has an Ability, this attack does 40 more damage."", ""damage"": ""40+""}]","[{""type"": ""Fire"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-124,124,Drampa,Celestial Guardians,A3,Pokemon,Three Diamond,100,Dragon,Basic,"The mountains it calls home are nearly two miles in height. On rare occasions, it descends to play with the children living in the towns below.",Anesaki Dynamic,https://assets.tcgdex.net/en/tcgp/A3/124,A3_124.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Berserk"", ""effect"": ""If any of your Benched Pok\u00e9mon have damage on them, this attack does 50 more damage."", ""damage"": ""20+""}]",[],2,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-125,125,Jangmo-o,Celestial Guardians,A3,Pokemon,One Diamond,60,Dragon,Basic,They learn to fight by smashing their head scales together. The dueling strengthens both their skills and their spirits.,Naoki Saito,https://assets.tcgdex.net/en/tcgp/A3/125,A3_125.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Headbutt"", ""damage"": 20}]",[],1,"[{""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-126,126,Hakamo-o,Celestial Guardians,A3,Pokemon,Two Diamond,100,Dragon,Stage1,"The scaleless, scarred parts of its body are signs of its strength. It shows them off to defeated opponents.",Ryuta Fuse,https://assets.tcgdex.net/en/tcgp/A3/126,A3_126.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Lightning"", ""Fighting""], ""name"": ""Dragon Claw"", ""damage"": 60}]",[],2,"[{""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-127,127,Kommo-o,Celestial Guardians,A3,Pokemon,Three Diamond,150,Dragon,Stage2,It clatters its tail scales to unnerve opponents. This Pokémon will battle only those who stand steadfast in the face of this display.,hatachu,https://assets.tcgdex.net/en/tcgp/A3/127,A3_127.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Lightning"", ""Fighting""], ""name"": ""Clanging Scales"", ""effect"": ""During your opponent's next turn, this Pok\u00e9mon takes +30 damage from attacks."", ""damage"": 130}]",[],2,"[{""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-128,128,Tauros,Celestial Guardians,A3,Pokemon,Two Diamond,100,Colorless,Basic,"When Tauros begins whipping itself with its tails, it's a warning that the Pokémon is about to charge with astounding speed.",Kazumasa Yasukuni,https://assets.tcgdex.net/en/tcgp/A3/128,A3_128.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Rising Lunge"", ""effect"": ""Flip a coin. If heads, this attack does 50 more damage."", ""damage"": ""50+""}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}, {""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-129,129,Skitty,Celestial Guardians,A3,Pokemon,One Diamond,60,Colorless,Basic,"It can't stop itself from chasing moving things, and it runs in a circle, chasing its own tail.",Sumiyoshi Kizuki,https://assets.tcgdex.net/en/tcgp/A3/129,A3_129.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Tackle"", ""damage"": 20}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}, {""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-130,130,Delcatty,Celestial Guardians,A3,Pokemon,Two Diamond,90,Colorless,Stage1,It dislikes dirty places. It often searches for a comfortable place in which to groom itself.,0313,https://assets.tcgdex.net/en/tcgp/A3/130,A3_130.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Energy Assist"", ""effect"": ""Take a {C} Energy from your Energy Zone and attach it to 1 of your Benched Pok\u00e9mon."", ""damage"": 30}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}, {""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-131,131,Fletchling,Celestial Guardians,A3,Pokemon,One Diamond,50,Colorless,Basic,"This Pokémon is normally calm, but once it enters battle, its hormonal balance changes and it becomes aggressive.",5ban Graphics,https://assets.tcgdex.net/en/tcgp/A3/131,A3_131.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Flap"", ""damage"": 20}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-132,132,Hawlucha,Celestial Guardians,A3,Pokemon,Two Diamond,80,Colorless,Basic,Its elegant finishing moves—performed by nimbly leaping around using its wings—are polished in the forest where it was born and raised.,miki kudo,https://assets.tcgdex.net/en/tcgp/A3/132,A3_132.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Justified Press"", ""effect"": ""If your opponent's Active Pok\u00e9mon is a {D} Pok\u00e9mon, this attack does 30 more damage."", ""damage"": ""20+""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-133,133,Pikipek,Celestial Guardians,A3,Pokemon,One Diamond,50,Colorless,Basic,It pecks at trees with its hard beak. You can get some idea of its mood or condition from the rhythm of its pecking.,Shin Nagasawa,https://assets.tcgdex.net/en/tcgp/A3/133,A3_133.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Peck"", ""damage"": 20}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}, {""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-134,134,Trumbeak,Celestial Guardians,A3,Pokemon,One Diamond,80,Colorless,Stage1,It can bend the tip of its beak to produce over a hundred different cries at will.,Kouki Saitou,https://assets.tcgdex.net/en/tcgp/A3/134,A3_134.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Glide"", ""damage"": 30}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}, {""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-135,135,Toucannon,Celestial Guardians,A3,Pokemon,Two Diamond,140,Colorless,Stage2,They smack beaks with others of their kind to communicate. The strength and number of hits tell each other how they feel.,Megumi Mizutani,https://assets.tcgdex.net/en/tcgp/A3/135,A3_135.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Drill Peck"", ""damage"": 70}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}, {""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-136,136,Yungoos,Celestial Guardians,A3,Pokemon,One Diamond,60,Colorless,Basic,"Its stomach fills most of its torso. It wanders the same path every day, searching for fresh food.",Shigenori Negishi,https://assets.tcgdex.net/en/tcgp/A3/136,A3_136.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Tackle"", ""damage"": 20}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-137,137,Gumshoos,Celestial Guardians,A3,Pokemon,One Diamond,100,Colorless,Stage1,"Once it finds signs of prey, it will patiently stake out the location, waiting until the sun goes down.",Shigenori Negishi,https://assets.tcgdex.net/en/tcgp/A3/137,A3_137.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Headbang"", ""damage"": 50}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-138,138,Stufful,Celestial Guardians,A3,Pokemon,One Diamond,70,Colorless,Basic,"Its fluffy fur is a delight to pet, but carelessly reaching out to touch this Pokémon could result in painful retaliation.",Sanosuke Sakuma,https://assets.tcgdex.net/en/tcgp/A3/138,A3_138.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Hammer In"", ""damage"": 60}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-139,139,Bewear,Celestial Guardians,A3,Pokemon,Three Diamond,130,Colorless,Stage1,"Once it accepts you as a friend, it tries to show its affection with a hug. Letting it do that is dangerous—it could easily shatter your bones.",kirisAki,https://assets.tcgdex.net/en/tcgp/A3/139,A3_139.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Tantrum"", ""effect"": ""This Pok\u00e9mon is now Confused."", ""damage"": 130}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",3,"[{""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-140,140,Oranguru,Celestial Guardians,A3,Pokemon,Three Diamond,100,Colorless,Basic,People used to mistake Oranguru for a human when they saw it issue command after command to the other Pokémon of the forest.,Naoki Saito,https://assets.tcgdex.net/en/tcgp/A3/140,A3_140.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Primate's Trap"", ""effect"": ""During your opponent's next turn, attacks used by the Defending Pok\u00e9mon cost 1 {C} more, and its Retreat Cost is 1 {C} more."", ""damage"": 40}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-141,141,Komala,Celestial Guardians,A3,Pokemon,Two Diamond,90,Colorless,Basic,Komala spends its entire life sleeping. It feeds on leaves that contain a potent poison only Komala can break down.,Kouki Saitou,https://assets.tcgdex.net/en/tcgp/A3/141,A3_141.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Rolling Tackle"", ""damage"": 70}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",2,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-142,142,Big Malasada,Celestial Guardians,A3,Trainer,Two Diamond,,,,,5ban Graphics,https://assets.tcgdex.net/en/tcgp/A3/142,A3_142.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}",[],[],,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}, {""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-143,143,Fishing Net,Celestial Guardians,A3,Trainer,Two Diamond,,,,,Toyste Beach,https://assets.tcgdex.net/en/tcgp/A3/143,A3_143.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}",[],[],,"[{""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-144,144,Rare Candy,Celestial Guardians,A3,Trainer,Two Diamond,,,,,Toyste Beach,https://assets.tcgdex.net/en/tcgp/A3/144,A3_144.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}",[],[],,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}, {""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-145,145,Rotom Dex,Celestial Guardians,A3,Trainer,Two Diamond,,,,,5ban Graphics,https://assets.tcgdex.net/en/tcgp/A3/145,A3_145.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}",[],[],,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-146,146,Poison Barb,Celestial Guardians,A3,Trainer,Two Diamond,,,,,Toyste Beach,https://assets.tcgdex.net/en/tcgp/A3/146,A3_146.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}",[],[],,"[{""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-147,147,Leaf Cape,Celestial Guardians,A3,Trainer,Two Diamond,,,,,Toyste Beach,https://assets.tcgdex.net/en/tcgp/A3/147,A3_147.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}",[],[],,"[{""id"": ""boo_A3-solgaleo"", ""name"": ""Solgaleo""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
A3-148,148,Acerola,Celestial Guardians,A3,Trainer,Two Diamond,,,,,Susumu Maeya,https://assets.tcgdex.net/en/tcgp/A3/148,A3_148.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}",[],[],,"[{""id"": ""boo_A3-lunala"", ""name"": ""Lunala""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
